dialogue_id,fallacy,clip_path,ref_text,whisper_text,wer,ref_len,whisper_len
23_1996,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/23_1996/160.wav,The problems between races in America must be addressed.,The problems between races in America must be addressed.,0.0,9,9
23_1996,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/23_1996/218.wav,"Small businessmen and women, African-American, Asian Americans, Latino Americans, female Americans would be able to start their businesses.","We would have people getting access to capital, small business men and women, African American, Asian Americans, Latino Americans, female Americans, would be able to start their businesses.",0.6666666666666666,18,28
23_1996,Slogans,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/23_1996/150.wav,"Our general economy, our national economy, our mainstream economy is democratic, is based on incentives, a small ""d"" Al, it's capitalism and incentives for working and saving and investing and producing, and families and the things that really lead to progress up that ladder that we call ""The American Dream,"" but is what is really universal.","Our general economy, our national economy, our mainstream economy is democratic, is based on incentives, a small DL. It's capitalism and incentives for working and saving and investing and producing and families and the things that really lead to progress up that ladder that we call the American Dream, but it is really universal.",0.0714285714285714,56,54
25_2000,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/25_2000/25.wav,We have achieved extraordinary prosperity.,"We have achieved extraordinary prosperity, and in this election, America has to make an important choice.",2.2,5,16
25_2000,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/25_2000/69.wav,Let me just say that obviously tonight we're going to hear some phony numbers about what I think and what we ought to do.,"Well, let me just say that obviously tonight we're going to hear some phony numbers about what I think and what we ought to do.",0.0416666666666666,24,25
25_2000,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/25_2000/76.wav,I think it's the hard-working people of America's money and I want to share some of that money with you so you have more money to build and save and dream for your families.,"I think it's the hard work in people in America's money, and I want to share some of that money with you. So you've got more money to build and save and dream for your families.",0.1764705882352941,34,36
25_2000,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/25_2000/935.wav,You leave future generations with tremendous IOUs.,You leave future generations with tremendous IOUs.,0.0,7,7
25_2000,Slogans,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/25_2000/900.wav,A promise made will be a promise kept.,A promise made will be a promise kept.,0.0,8,8
25_2000,Slogans,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/25_2000/943.wav,"Seniors now understand that the promise made will be a promise kept, but younger workers now understand we better have a government that trusts them and that's exactly what I'm going to do.",But younger workers now understand we better have a government that trusts them.,0.6060606060606061,33,13
25_2000,AdHominem,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/25_2000/899.wav,"For those of you who he wants to scare into the voting booth to vote for him, hear me loud and clear.","So for those of you who he wants to scare into the voting booth to vote for him, hear me loud and clear.",0.0454545454545454,22,23
25_2000,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/25_2000/974.wav,It's time for a fresh start after a season of cynicism.,It's time for a fresh start after a season of cynicism.,0.0,11,11
25_2000,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/25_2000/987.wav,I will fight for middle-class families and working men and women and I will never let you down.,I will fight for middle class families and working men and women and I will never let you down,0.1111111111111111,18,19
25_2000,AdHominem,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/25_2000/1007.wav,"You know, this man has no credibility on the issue.",This man has no credibility on the issue.,0.2,10,8
25_2000,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/25_2000/1072.wav,"Throughout my career in public service, I have fought for the working men and women of this country, middle-class families.","Throughout my career in public service, I have fought for the working men and women of this country, middle class families.",0.1,20,21
25_2000,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/25_2000/1084.wav,"She gets a small pension, but in order to pay for her prescription drug benefits, she has to go out seven days a week several hours a day picking up cans.","She gets a small pension, but in order to pay for her prescription drug benefits, she has to go out seven days a week, several hours a day, picking up cans.",0.0,31,31
25_2000,Slogans,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/25_2000/1051.wav,"I want to make sure the seniors have the promise made will be a promise kept, but I want younger workers to be able to manage some of their own money, some of their own payroll taxes in the private sector under certain guidelines to get a better rate of return on your own money.","I want to make sure the seniors have the promise made, will be a promise kept, but I want younger workers to be able to manage some of their own money, some of their own payroll taxes in the private sector under certain guidelines to get a better rate of return on your own money.",0.0,55,55
25_2000,Slogans,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/25_2000/1058.wav,I've had a strong record of working with Democrats and Republicans in Texas to make sure no child is left behind.,I've had a strong record of working with Democrats and Republicans in Texas to make sure no child is left behind.,0.0,21,21
25_2000,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/25_2000/134.wav,I guess my answer to that is the man is running on Medi-scare.,I guess my answer to that is the man's running on meta-scare.,0.2307692307692307,13,12
25_2000,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/25_2000/171.wav,"Instead of squabbling and finger pointing, he gets immediate help.","And instead of squabbling and finger pointing, he gets immediate help.",0.1,10,11
25_2000,AdHominem,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/25_2000/179.wav,It's a scaring -- he's trying to scare people in the voting booth.,It's a scaring trying to scare people in the voting booth.,0.0833333333333333,12,11
25_2000,Slogans,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/25_2000/306.wav,I think what the next president ought to do is to promote a culture of life in America.,I think what the next president ought to do is to promote a cultural life in America.,0.1111111111111111,18,17
25_2000,Slipperyslope,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/25_2000/318.wav,Surely we can fight off these laws that will encourage doctors to -- to allow doctors to take the lives of our seniors.,Surely we can fight off these laws that will encourage doctors to take the lives of our seniors.,0.1818181818181818,22,18
25_2000,Slipperyslope,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/25_2000/319.wav,Surely we can work together to create a cultural life so some of these youngsters who feel like they can take a neighbor's life with a gun will understand that that's not the way America is meant to be.,Surely we can have work together to create a cultural life so some of these youngsters who feel like they can take a neighbor's life with a gun will understand that that's not the way America is meant to be.,0.0256410256410256,39,40
25_2000,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/25_2000/477.wav,"First of all Â I want to make it clear, our military is the strongest, best-trained, best-equipped, best-led fighting force in the world and in the history of the world.","First of all, I want to make it clear. Our military is the strongest, best trained, best equipped, best led fighting force in the world and in the history of the world.",0.2333333333333333,30,32
25_2000,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/25_2000/509.wav,My uncle was a victim of poisonous gas there.,My uncle was a victim of poison gas there.,0.1111111111111111,9,9
25_2000,AppealtoAuthority,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/25_2000/494.wav,The other day I was honored to be flanked by Colin Powell and General Norman Schwartzkopf recently stood by me side and agreed with me.,The other day I was honored to be flanked by Colin Powell and General Norman Swartzgoff who stood by my side and agreed with me.,0.12,25,25
